product_id,product_name,category,sub_category,sales,profit,quantity,orders,customers,profit_margin
OFF-FA-10001711,"Accos Rubber Bands, 12 Pack",Office Supplies,Fasteners,123.0,37.647,8.0,3,3,0.3060731707317073
OFF-AVE-10002024,"Avery Index Tab, Durable",Office Supplies,Binders,147.0,37.620000000000005,22.0,9,9,0.2559183673469388
OFF-ST-10004897,"Tenex Folders, Blue",Office Supplies,Storage,151.0,37.6056,9.0,2,2,0.24904370860927155
OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,Storage,135.0,37.604,10.0,2,2,0.27854814814814816
OFF-SU-10004938,"Fiskars Trimmer, Steel",Office Supplies,Supplies,417.0,37.5,10.0,3,3,0.08992805755395683
TEC-PH-10001555,"Motorola Signal Booster, Full Size",Technology,Phones,289.0,37.5,2.0,1,1,0.12975778546712802
TEC-MA-10002629,"Konica Inkjet, Wireless",Technology,Machines,1599.0,37.476,6.0,1,1,0.02343714821763602
TEC-OKI-10002750,"Okidata Inkjet, Wireless",Technology,Machines,3770.0,37.44,12.0,4,4,0.00993103448275862
OFF-FA-10003799,"Accos Clamps, Metal",Office Supplies,Fasteners,78.0,37.44,6.0,1,1,0.48
OFF-LA-10003140,"Harbour Creations Round Labels, Alphabetical",Office Supplies,Labels,105.0,37.44,24.0,7,7,0.35657142857142854
OFF-XER-10001746,"Xerox Message Books, Premium",Office Supplies,Paper,81.0,37.44,4.0,3,3,0.4622222222222222
OFF-AR-10003384,"Boston Pens, Water Color",Office Supplies,Art,417.0,37.44,24.0,7,7,0.0897841726618705
OFF-BI-10004364,Storex Dura Pro Binders,Office Supplies,Binders,84.0,37.422,14.0,4,4,0.44549999999999995
OFF-PA-10004475,"Xerox Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,259.0,37.394400000000005,10.0,4,4,0.1443799227799228
TEC-MA-10004408,"Konica Inkjet, Durable",Technology,Machines,624.0,37.38,2.0,1,1,0.059903846153846155
OFF-HOO-10000638,"Hoover Toaster, Black",Office Supplies,Appliances,83.0,37.38,1.0,1,1,0.4503614457831326
FUR-FU-10003235,"Eldon Frame, Durable",Furniture,Furnishings,340.0,37.35,3.0,1,1,0.1098529411764706
OFF-PA-10001800,Xerox 220,Office Supplies,Paper,77.0,37.3248,12.0,4,4,0.48473766233766236
OFF-AP-10000667,"Breville Stove, White",Office Supplies,Appliances,1865.0,37.3,5.0,2,2,0.019999999999999997
OFF-FA-10003464,"Stockwell Rubber Bands, 12 Pack",Office Supplies,Fasteners,83.0,37.28,8.0,2,2,0.4491566265060241
FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Furniture,Furnishings,91.0,37.2608,4.0,2,2,0.4094593406593407
TEC-PH-10003511,"Samsung Speaker Phone, Full Size",Technology,Phones,747.0,37.26,6.0,2,2,0.04987951807228915
TEC-CO-10004998,"HP Fax and Copier, Digital",Technology,Copiers,2067.0,37.259280000000004,18.0,4,4,0.01802577648766328
OFF-AR-10000655,"Stanley Sketch Pad, Blue",Office Supplies,Art,413.0,37.24,14.0,5,5,0.09016949152542374
OFF-BI-10002841,"Cardinal Binding Machine, Durable",Office Supplies,Binders,425.0,37.212,13.0,4,4,0.08755764705882353
FUR-DEF-10000346,"Deflect-O Frame, Duo Pack",Furniture,Furnishings,1354.0,37.19999999999999,13.0,5,5,0.027474150664697185
OFF-BI-10000829,Avery Non-Stick Binders,Office Supplies,Binders,80.0,37.1772,18.0,3,3,0.464715
FUR-FU-10001893,"Deflect-O Photo Frame, Durable",Furniture,Furnishings,98.0,37.14,2.0,1,1,0.3789795918367347
OFF-LA-10001471,"Harbour Creations File Folder Labels, Alphabetical",Office Supplies,Labels,92.0,37.12,16.0,2,2,0.4034782608695652
OFF-EAT-10004908,"Eaton Message Books, Recycled",Office Supplies,Paper,265.0,37.050000000000004,13.0,7,7,0.139811320754717
OFF-EN-10004970,"GlobeWeis Peel and Seal, Security-Tint",Office Supplies,Envelopes,310.0,37.050000000000004,13.0,4,4,0.11951612903225808
FUR-FU-10002502,"Eldon Light Bulb, Durable",Furniture,Furnishings,240.0,37.044000000000004,16.0,4,4,0.15435000000000001
OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,Paper,80.0,37.0208,8.0,3,3,0.46276
TEC-PH-10000576,AT&T 1080 Corded phone,Technology,Phones,137.0,36.9873,1.0,1,1,0.2699802919708029
OFF-SU-10004902,"Fiskars Ruler, Easy Grip",Office Supplies,Supplies,112.0,36.96,7.0,3,3,0.33
OFF-EN-10002186,"Kraft Manila Envelope, Set of 50",Office Supplies,Envelopes,371.0,36.96,21.0,4,4,0.09962264150943397
OFF-LA-10003283,"Harbour Creations Removable Labels, Adjustable",Office Supplies,Labels,294.0,36.915,36.0,8,8,0.12556122448979593
TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,Accessories,84.0,36.9072,12.0,3,3,0.43937142857142863
OFF-AP-10001067,"Hoover Blender, Silver",Office Supplies,Appliances,195.0,36.900000000000006,3.0,2,2,0.18923076923076926
FUR-FU-10001977,"Deflect-O Frame, Erganomic",Furniture,Furnishings,217.0,36.9,2.0,1,1,0.17004608294930876
OFF-EN-10003087,"Jiffy Peel and Seal, Security-Tint",Office Supplies,Envelopes,336.0,36.9,15.0,4,4,0.10982142857142857
OFF-SU-10004771,"Elite Ruler, Easy Grip",Office Supplies,Supplies,92.0,36.9,9.0,2,2,0.4010869565217391
OFF-AP-10002933,"Hoover Blender, Silver",Office Supplies,Appliances,194.0,36.9,2.0,1,1,0.1902061855670103
OFF-EN-10003231,"Jiffy Business Envelopes, Set of 50",Office Supplies,Envelopes,196.0,36.9,10.0,3,3,0.18826530612244896
TEC-MA-10003923,"Okidata Receipt Printer, Durable",Technology,Machines,2398.0,36.885,20.0,6,6,0.015381567973311092
OFF-BOS-10002073,"Boston Canvas, Water Color",Office Supplies,Art,859.0,36.88199999999999,17.0,11,11,0.042935972060535496
TEC-CO-10000825,"Brother Ink, Color",Technology,Copiers,1733.0,36.861,12.0,3,3,0.021270051933064048
FUR-BO-10000378,"Bush Floating Shelf Set, Pine",Furniture,Bookcases,368.0,36.816,4.0,2,2,0.10004347826086957
TEC-PH-10004700,PowerGen Dual USB Car Charger,Technology,Phones,80.0,36.7632,8.0,2,2,0.45953999999999995
FUR-HAR-10002288,"Harbour Creations Rocking Chair, Red",Furniture,Chairs,735.0,36.75,5.0,2,2,0.05
OFF-EN-10000927,"Ames Business Envelopes, Set of 50",Office Supplies,Envelopes,127.0,36.75,7.0,2,2,0.28937007874015747
OFF-SU-10004246,"Fiskars Letter Opener, Easy Grip",Office Supplies,Supplies,216.0,36.739999999999995,11.0,3,3,0.17009259259259257
OFF-LA-10002752,"Smead Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels,194.0,36.72,17.0,6,6,0.1892783505154639
OFF-LA-10003515,"Novimex Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,100.0,36.72,12.0,4,4,0.36719999999999997
TEC-AC-10000633,"Enermax Memory Card, USB",Technology,Accessories,229.0,36.66,2.0,1,1,0.16008733624454147
OFF-LA-10000407,Avery White Multi-Purpose Labels,Office Supplies,Labels,80.0,36.6528,16.0,3,3,0.45816
OFF-PA-10001492,"Enermax Note Cards, Premium",Office Supplies,Paper,344.0,36.644999999999996,13.0,4,4,0.10652616279069767
TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,Phones,126.0,36.644400000000005,13.0,3,3,0.2908285714285715
TEC-MA-10004059,"Epson Inkjet, White",Technology,Machines,916.0,36.63,3.0,1,1,0.039989082969432314
OFF-CAR-10001746,"Cardinal Index Tab, Clear",Office Supplies,Binders,147.0,36.624,28.0,12,12,0.24914285714285717
OFF-ST-10003722,Project Tote Personal File,Office Supplies,Storage,126.0,36.6183,9.0,3,3,0.29062142857142853
TEC-AC-10000657,"Enermax Memory Card, Bluetooth",Technology,Accessories,229.0,36.6,2.0,1,1,0.15982532751091705
OFF-PA-10004610,Xerox 1900,Office Supplies,Paper,82.0,36.594,19.0,4,4,0.44626829268292684
OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders,81.0,36.54,14.0,3,3,0.4511111111111111
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,Storage,136.0,36.5256,8.0,3,3,0.2685705882352941
OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,Paper,82.0,36.4905,17.0,4,4,0.4450060975609756
OFF-LA-10001402,"Smead Color Coded Labels, 5000 Label Set",Office Supplies,Labels,215.0,36.48,16.0,5,5,0.16967441860465116
OFF-KRA-10002126,"Kraft Business Envelopes, Recycled",Office Supplies,Envelopes,122.0,36.48,8.0,1,1,0.29901639344262293
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs,228.0,36.4736,2.0,1,1,0.1599719298245614
OFF-EN-10003069,"Ames Mailers, Set of 50",Office Supplies,Envelopes,592.0,36.405,18.0,5,5,0.06149493243243243
OFF-SU-10000171,"Stiletto Shears, Easy Grip",Office Supplies,Supplies,166.0,36.4,5.0,1,1,0.21927710843373494
OFF-PA-10004734,Southworth Structures Collection,Office Supplies,Paper,73.0,36.4,10.0,2,2,0.4986301369863014
FUR-TA-10002088,"Barricks Coffee Table, Adjustable Height",Furniture,Tables,486.0,36.384,3.0,1,1,0.0748641975308642
OFF-HAM-10004471,"Hamilton Beach Coffee Grinder, Silver",Office Supplies,Appliances,174.0,36.36,4.0,1,1,0.2089655172413793
OFF-AR-10004744,"Binney & Smith Sketch Pad, Easy-Erase",Office Supplies,Art,93.0,36.3,2.0,1,1,0.39032258064516123
TEC-MA-10002844,"Konica Calculator, Durable",Technology,Machines,104.0,36.18,3.0,1,1,0.3478846153846154
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,80.0,36.18,10.0,2,2,0.45225
OFF-LA-10000880,"Novimex Removable Labels, 5000 Label Set",Office Supplies,Labels,89.0,36.18,9.0,3,3,0.40651685393258424
FUR-FU-10000732,Eldon 200 Class Desk Accessories,Furniture,Furnishings,114.0,36.1728,18.0,6,6,0.31730526315789476
TEC-PH-10001651,"Samsung Speaker Phone, VoIP",Technology,Phones,164.0,36.16,2.0,2,2,0.22048780487804875
OFF-ST-10003121,"Rogers Box, Industrial",Office Supplies,Storage,310.0,36.147,13.0,5,5,0.1166032258064516
OFF-SU-10000130,"Fiskars Ruler, High Speed",Office Supplies,Supplies,134.0,36.120000000000005,14.0,3,3,0.2695522388059702
OFF-ST-10000355,"Eldon Box, Wire Frame",Office Supplies,Storage,235.0,36.09,31.0,9,9,0.15357446808510639
OFF-FA-10004447,"Advantus Rubber Bands, Metal",Office Supplies,Fasteners,194.0,36.087599999999995,14.0,4,4,0.1860185567010309
FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings,278.0,36.075,5.0,2,2,0.12976618705035972
OFF-PA-10000357,"Eaton Memo Slips, Recycled",Office Supplies,Paper,91.0,36.052499999999995,8.0,3,3,0.3961813186813186
OFF-ACC-10000307,"Acco Index Tab, Clear",Office Supplies,Binders,161.0,36.048,27.0,11,11,0.22390062111801243
TEC-AC-10004016,"Memorex Flash Drive, Programmable",Technology,Accessories,459.0,36.045,18.0,4,4,0.07852941176470589
OFF-SU-10000102,"Stiletto Box Cutter, Easy Grip",Office Supplies,Supplies,602.0,36.0,16.0,3,3,0.059800664451827246
OFF-ST-10001824,"Rogers Box, Single Width",Office Supplies,Storage,600.0,36.0,25.0,7,7,0.06
OFF-ACC-10000687,"Accos Clamps, 12 Pack",Office Supplies,Fasteners,226.0,36.0,12.0,3,3,0.1592920353982301
TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,Technology,Accessories,120.0,35.994,2.0,1,1,0.29995
OFF-SME-10000973,"Smead Folders, Industrial",Office Supplies,Storage,230.0,35.976,14.0,5,5,0.1564173913043478
OFF-BI-10001892,"Ibico Hole Reinforcements, Recycled",Office Supplies,Binders,153.0,35.96,31.0,6,6,0.2350326797385621
OFF-ST-10003017,"Tenex Box, Industrial",Office Supplies,Storage,440.0,35.9208,28.0,8,8,0.08163818181818182
OFF-EN-10004462,"Ames Peel and Seal, Security-Tint",Office Supplies,Envelopes,190.0,35.910000000000004,9.0,2,2,0.18900000000000003
OFF-SU-10001697,"Fiskars Scissors, Easy Grip",Office Supplies,Supplies,124.0,35.85,5.0,2,2,0.28911290322580646
OFF-SU-10001476,"Fiskars Scissors, Easy Grip",Office Supplies,Supplies,196.0,35.816,13.0,4,4,0.18273469387755104
OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Art,89.0,35.816,11.0,3,3,0.40242696629213487
OFF-BI-10000813,"Cardinal Binding Machine, Economy",Office Supplies,Binders,1175.0,35.772,39.0,9,9,0.030444255319148936
OFF-FA-10000757,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners,88.0,35.760000000000005,8.0,2,2,0.4063636363636364
OFF-FA-10002353,"Accos Paper Clips, Metal",Office Supplies,Fasteners,189.0,35.7,21.0,3,3,0.1888888888888889
OFF-LA-10002029,"Hon Round Labels, 5000 Label Set",Office Supplies,Labels,126.0,35.7,19.0,5,5,0.2833333333333334
OFF-BI-10001634,Wilson Jones Active Use Binders,Office Supplies,Binders,73.0,35.672,10.0,2,2,0.4886575342465753
OFF-FA-10002453,"Stockwell Thumb Tacks, Bulk Pack",Office Supplies,Fasteners,115.0,35.656000000000006,14.0,3,3,0.3100521739130435
TEC-STA-10001407,"StarTech Phone, Wireless",Technology,Machines,449.0,35.64,6.0,5,5,0.07937639198218263
OFF-STO-10000923,"Stockwell Staples, Bulk Pack",Office Supplies,Fasteners,238.0,35.64,22.0,7,7,0.14974789915966386
OFF-ELI-10002935,"Elite Shears, High Speed",Office Supplies,Supplies,188.0,35.64,4.0,3,3,0.1895744680851064
OFF-ST-10002505,"Tenex Box, Wire Frame",Office Supplies,Storage,127.0,35.6355,9.0,4,4,0.28059448818897637
TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,Phones,132.0,35.6346,2.0,1,1,0.2699590909090909
TEC-MA-10000087,"StarTech Calculator, White",Technology,Machines,96.0,35.6013,3.0,1,1,0.370846875
OFF-ST-10002608,"Eldon Box, Industrial",Office Supplies,Storage,185.0,35.568,22.0,8,8,0.19225945945945944
OFF-AP-10000615,"KitchenAid Toaster, Silver",Office Supplies,Appliances,115.0,35.56,2.0,1,1,0.30921739130434783
TEC-CO-10004468,"Canon Copy Machine, Digital",Technology,Copiers,522.0,35.55288,3.0,2,2,0.06810896551724138
FUR-NOV-10000283,"Novimex Chairmat, Black",Furniture,Chairs,162.0,35.55,3.0,2,2,0.21944444444444441
OFF-PA-10004185,"SanDisk Message Books, Recycled",Office Supplies,Paper,118.0,35.55,5.0,2,2,0.30127118644067796
OFF-PA-10003359,"Eaton Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,148.0,35.46,3.0,1,1,0.2395945945945946
FUR-OFF-10001187,"Office Star Chairmat, Black",Furniture,Chairs,126.0,35.46,2.0,2,2,0.2814285714285714
OFF-SU-10000695,"Kleencut Trimmer, Serrated",Office Supplies,Supplies,286.0,35.415000000000006,9.0,3,3,0.12382867132867136
OFF-PA-10000026,"Eaton Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,197.0,35.4,4.0,1,1,0.17969543147208122
OFF-AR-10001570,"Sanford Canvas, Water Color",Office Supplies,Art,107.0,35.4,2.0,1,1,0.3308411214953271
FUR-TA-10003926,"Hon Wood Table, with Bottom Storage",Furniture,Tables,2834.0,35.36,10.0,1,1,0.012477064220183486
OFF-BI-10001867,"Acco Binder Covers, Recycled",Office Supplies,Binders,128.0,35.292,10.0,4,4,0.27571875
TEC-PH-10004915,"Nokia Speaker Phone, Cordless",Technology,Phones,466.0,35.28,6.0,2,2,0.07570815450643777
OFF-LA-10003610,"Avery Removable Labels, 5000 Label Set",Office Supplies,Labels,164.0,35.2023,18.0,4,4,0.21464817073170733
OFF-AR-10001609,"Stanley Highlighters, Water Color",Office Supplies,Art,132.0,35.2,11.0,3,3,0.26666666666666666
OFF-PA-10003022,Xerox 1992,Office Supplies,Paper,72.0,35.1624,12.0,3,3,0.4883666666666666
OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Office Supplies,Paper,72.0,35.1624,12.0,3,3,0.4883666666666666
TEC-MA-10003796,"Konica Calculator, Durable",Technology,Machines,138.0,35.144999999999996,3.0,2,2,0.25467391304347825
TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories,251.0,35.1288,18.0,3,3,0.13995537848605577
TEC-MA-10003631,"Okidata Card Printer, Wireless",Technology,Machines,879.0,35.1,5.0,1,1,0.03993174061433447
FUR-HON-10003137,"Hon Steel Folding Chair, Set of Two",Furniture,Chairs,167.0,35.1,2.0,1,1,0.21017964071856288
OFF-OIC-10000492,"OIC Push Pins, 12 Pack",Office Supplies,Fasteners,85.0,35.1,6.0,3,3,0.41294117647058826
TEC-MA-10003185,"Epson Phone, Red",Technology,Machines,234.0,35.1,3.0,1,1,0.15
FUR-DEF-10003140,"Deflect-O Light Bulb, Duo Pack",Furniture,Furnishings,95.0,35.099999999999994,5.0,2,2,0.36947368421052623
OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,Storage,141.0,35.055,9.0,4,4,0.24861702127659574
FUR-HAR-10003770,"Harbour Creations Steel Folding Chair, Set of Two",Furniture,Chairs,100.0,35.04,1.0,1,1,0.3504
OFF-ACC-10000233,"Acco Binder, Economy",Office Supplies,Binders,308.0,35.010000000000005,21.0,11,11,0.11366883116883118
OFF-SU-10004481,"Stiletto Shears, Serrated",Office Supplies,Supplies,383.0,35.008,14.0,4,4,0.0914046997389034
OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",Office Supplies,Supplies,120.0,34.9972,7.0,2,2,0.2916433333333333
OFF-PA-10002036,Xerox 1930,Office Supplies,Paper,71.0,34.9272,11.0,2,2,0.4919323943661972
TEC-CO-10001864,"Brother Ink, High-Speed",Technology,Copiers,524.0,34.92,6.0,1,1,0.06664122137404581
OFF-ST-10002042,"Fellowes Folders, Industrial",Office Supplies,Storage,448.0,34.896,20.0,6,6,0.07789285714285714
OFF-LA-10000688,"Harbour Creations Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,148.0,34.8762,16.0,5,5,0.23564999999999997
OFF-CAR-10004886,"Cardinal Binder, Economy",Office Supplies,Binders,254.0,34.839,25.0,12,12,0.13716141732283463
OFF-FA-10003007,"OIC Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,145.0,34.8,15.0,2,2,0.24
FUR-FU-10000298,"Eldon Photo Frame, Duo Pack",Furniture,Furnishings,582.0,34.8,10.0,3,3,0.059793814432989686
OFF-LA-10000121,Avery 48,Office Supplies,Labels,76.0,34.776,12.0,2,2,0.4575789473684211
OFF-LA-10003148,Avery 51,Office Supplies,Labels,76.0,34.776,12.0,4,4,0.4575789473684211
OFF-PA-10000081,"SanDisk Computer Printout Paper, Premium",Office Supplies,Paper,219.0,34.760000000000005,11.0,3,3,0.15872146118721464
TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,Technology,Accessories,248.0,34.692,4.0,1,1,0.13988709677419356
OFF-BI-10003340,"Acco Index Tab, Durable",Office Supplies,Binders,153.0,34.68,17.0,5,5,0.22666666666666666
OFF-ENE-10001291,"Enermax Computer Printout Paper, Premium",Office Supplies,Paper,94.0,34.671,4.0,3,3,0.3688404255319149
OFF-EN-10002104,"Cameo Mailers, with clear poly window",Office Supplies,Envelopes,875.0,34.65,21.0,5,5,0.039599999999999996
OFF-AVE-10000909,"Avery Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,249.0,34.65,21.0,7,7,0.1391566265060241
OFF-PA-10004200,"Xerox Note Cards, Multicolor",Office Supplies,Paper,139.0,34.65,5.0,2,2,0.24928057553956834
OFF-AP-10000510,"Cuisinart Coffee Grinder, Red",Office Supplies,Appliances,193.0,34.65,5.0,1,1,0.1795336787564767
FUR-FU-10001933,"Tenex Stacking Tray, Black",Furniture,Furnishings,212.0,34.6302,10.0,3,3,0.16335000000000002
OFF-KIT-10004732,"KitchenAid Blender, Silver",Office Supplies,Appliances,99.0,34.59,1.0,1,1,0.3493939393939394
OFF-LA-10002401,"Avery Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,97.0,34.58,15.0,4,4,0.3564948453608247
OFF-EN-10003271,"Ames Peel and Seal, Security-Tint",Office Supplies,Envelopes,267.0,34.56299999999999,16.0,4,4,0.12944943820224714
OFF-FA-10001815,"Advantus Push Pins, Bulk Pack",Office Supplies,Fasteners,92.0,34.552,10.0,3,3,0.37556521739130433
OFF-EN-10000258,"GlobeWeis Peel and Seal, with clear poly window",Office Supplies,Envelopes,182.0,34.54,11.0,3,3,0.18978021978021978
OFF-ST-10000136,Letter Size File,Office Supplies,Storage,119.0,34.539,3.0,1,1,0.2902436974789916
OFF-LA-10004007,"Harbour Creations Color Coded Labels, Adjustable",Office Supplies,Labels,248.0,34.5,23.0,5,5,0.13911290322580644
OFF-AR-10003727,Berol Giant Pencil Sharpener,Office Supplies,Art,119.0,34.4897,7.0,2,2,0.2898294117647059
FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",Furniture,Furnishings,75.0,34.454,5.0,2,2,0.45938666666666667
OFF-PA-10003591,Southworth 100% Cotton The Best Paper,Office Supplies,Paper,68.0,34.44,6.0,2,2,0.5064705882352941
TEC-AC-10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Technology,Accessories,104.0,34.4223,9.0,3,3,0.33098365384615386
OFF-BRE-10001378,"Breville Toaster, White",Office Supplies,Appliances,75.0,34.41,1.0,1,1,0.45879999999999993
OFF-SU-10001892,"Elite Box Cutter, High Speed",Office Supplies,Supplies,289.0,34.404,13.0,4,4,0.11904498269896195
OFF-AR-10003045,Prang Colored Pencils,Office Supplies,Art,77.0,34.398,26.0,5,5,0.44672727272727275
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,75.0,34.3896,3.0,1,1,0.45852800000000005
OFF-LA-10000506,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,285.0,34.3335,32.0,7,7,0.12046842105263159
FUR-FU-10001371,"Deflect-O Stacking Tray, Black",Furniture,Furnishings,287.0,34.300000000000004,23.0,5,5,0.11951219512195123
TEC-MA-10003787,"Panasonic Inkjet, Wireless",Technology,Machines,2356.0,34.2795,8.0,3,3,0.014549872665534805
TEC-AC-10001720,"Enermax Memory Card, Bluetooth",Technology,Accessories,229.0,34.26,2.0,1,1,0.1496069868995633
OFF-AVE-10003504,"Avery Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels,90.0,34.254,9.0,5,5,0.3806
FUR-CH-10002373,"Office Star Rocking Chair, Set of Two",Furniture,Chairs,858.0,34.2,6.0,2,2,0.039860139860139865
FUR-DEF-10000639,"Deflect-O Photo Frame, Black",Furniture,Furnishings,156.0,34.2,3.0,3,3,0.21923076923076926
OFF-SU-10001889,"Kleencut Letter Opener, Easy Grip",Office Supplies,Supplies,286.0,34.2,10.0,2,2,0.1195804195804196
OFF-EN-10002592,"Cameo Interoffice Envelope, Recycled",Office Supplies,Envelopes,92.0,34.2,2.0,1,1,0.3717391304347826
OFF-LA-10004484,Avery 476,Office Supplies,Labels,74.0,34.1964,18.0,6,6,0.4621135135135135
OFF-HAM-10000822,"Hamilton Beach Toaster, Black",Office Supplies,Appliances,114.0,34.14,2.0,1,1,0.29947368421052634
OFF-AP-10001178,"KitchenAid Stove, Red",Office Supplies,Appliances,2908.0,34.125,7.0,2,2,0.011734869325997248
TEC-AC-10003417,"SanDisk Memory Card, Programmable",Technology,Accessories,342.0,34.11,3.0,1,1,0.09973684210526315
FUR-FU-10001617,"Eldon Frame, Black",Furniture,Furnishings,202.0,34.099999999999994,3.0,2,2,0.1688118811881188
TEC-PH-10003813,"Samsung Signal Booster, VoIP",Technology,Phones,683.0,34.05,5.0,1,1,0.049853587115666176
OFF-AP-10002186,"KitchenAid Toaster, Red",Office Supplies,Appliances,427.0,34.05,5.0,1,1,0.0797423887587822
OFF-FA-10003838,"Stockwell Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,190.0,34.02,14.0,3,3,0.17905263157894738
TEC-AC-10000519,"Belkin Keyboard, Programmable",Technology,Accessories,581.0,33.983999999999995,10.0,2,2,0.05849225473321858
FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,Furnishings,97.0,33.936,6.0,1,1,0.34985567010309276
OFF-SU-10003474,"Elite Box Cutter, Easy Grip",Office Supplies,Supplies,403.0,33.924,19.0,6,6,0.08417866004962779
OFF-PA-10001294,"Enermax Cards & Envelopes, Multicolor",Office Supplies,Paper,243.0,33.9,5.0,2,2,0.13950617283950617
FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,Bookcases,242.0,33.8744,2.0,1,1,0.13997685950413224
OFF-SU-10000970,"Elite Box Cutter, Easy Grip",Office Supplies,Supplies,606.0,33.840900000000005,18.0,6,6,0.0558430693069307
OFF-BI-10000340,"Avery Binding Machine, Clear",Office Supplies,Binders,339.0,33.81,7.0,3,3,0.09973451327433629
OFF-ACM-10000671,"Acme Ruler, Steel",Office Supplies,Supplies,112.0,33.81,7.0,4,4,0.301875
FUR-BO-10004911,"Ikea Corner Shelving, Mobile",Furniture,Bookcases,1346.0,33.8076,11.0,3,3,0.02511708766716196
OFF-PA-10004613,"Green Bar Note Cards, Premium",Office Supplies,Paper,671.0,33.795,24.0,4,4,0.05036512667660209
OFF-PA-10002040,"Green Bar Cards & Envelopes, Multicolor",Office Supplies,Paper,648.0,33.78,14.0,4,4,0.05212962962962963
OFF-LA-10001154,"Hon Shipping Labels, Adjustable",Office Supplies,Labels,149.0,33.75,19.0,4,4,0.22651006711409397
OFF-LA-10000869,"Harbour Creations Removable Labels, Adjustable",Office Supplies,Labels,97.0,33.75,9.0,2,2,0.3479381443298969
OFF-BI-10004250,"Cardinal 3-Hole Punch, Recycled",Office Supplies,Binders,117.0,33.72,4.0,1,1,0.28820512820512817
OFF-AR-10002852,"Stanley Pens, Fluorescent",Office Supplies,Art,385.0,33.660000000000004,34.0,10,10,0.08742857142857144
OFF-FA-10001104,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners,99.0,33.66,11.0,3,3,0.33999999999999997
OFF-JIF-10002275,"Jiffy Clasp Envelope, with clear poly window",Office Supplies,Envelopes,120.0,33.6,10.0,5,5,0.28
OFF-CAM-10003933,"Cameo Business Envelopes, Recycled",Office Supplies,Envelopes,309.0,33.6,16.0,8,8,0.1087378640776699
OFF-SAN-10001094,"SanDisk Memo Slips, 8.5 x 11",Office Supplies,Paper,211.0,33.6,10.0,3,3,0.15924170616113745
OFF-ACC-10004692,"Acco 3-Hole Punch, Recycled",Office Supplies,Binders,559.0,33.582,19.0,8,8,0.06007513416815743
OFF-BRE-10004310,"Breville Blender, Black",Office Supplies,Appliances,88.0,33.57,1.0,1,1,0.3814772727272727
OFF-ST-10001580,Super Decoflex Portable Personal File,Office Supplies,Storage,120.0,33.5552,8.0,3,3,0.27962666666666663
